"huc8","population","area_m2","nColleges","nLentic","nLotic","nhdFeatures","padus_area_m2","area_km2","padus_area_km2","popDens","eduDens","parkDens","nSites","siteDens","med_age","med_income","bachDeg25p","vacRecHs","openWater","developed","forest","plantCult","wetland"
"07010204",225684,3825410996.61672,0,592,829,1421,166977506.89531,3825.41099661672,166.97750689531,58.996013813836,0,0.0436495600192995,67,0.0175144579390963,39.5,59628,0.174140828587564,0.583072438734751,0.0750528541226216,0.0177589852008457,0.0298097251585624,0.839534883720931,0.0378435517970402
"07010205",182757,3312258265.4466,0,246,750,996,75377722.4207267,3312.2582654466,75.3777224207267,55.1759510743823,0,0.0227571995840618,27,0.00815153826670564,39.4,57040.5,0.164226707971087,0.255654213436086,0.0406563801126623,0.0129806514817536,0.00734753857457752,0.927259368111683,0.011756061719324
"07010206",2097854,2609291927.73988,58,609,522,1131,206178347.646632,2609.29192773988,206.178347646632,803.993596001012,0.0222282525705119,0.0790169721734508,182,0.0697507235833305,36.4,59052,0.256738669267601,0.0633951330435899,0.109147286821705,0.512868217054264,0.0629457364341085,0.213333333333334,0.0986046511627907
"07010207",248956,4105002133.98529,0,398,851,1249,383580105.710817,4105.00213398529,383.580105710817,60.6469843069982,0,0.0934421209029733,42,0.0102314197725458,38.3,62006,0.141378973939978,0.649917921633003,0.151413322791065,0.0219410950780787,0.249654081834355,0.383870330104764,0.193121170191737
"07020001",54579,5515232343.18088,1,1152,1604,2756,347766987.787373,5515.23234318088,347.766987787373,9.89604727486818,0.000181316024017812,0.0630557275102576,19,0.00344500445633844,45,43750,0.124686766373876,0.538304392236976,0.038337250293772,0.00220329024676851,0.00352526439482961,0.768654524089307,0.0536133960047004
"07020002",41318,2266099778.99964,1,461,400,861,120909095.923863,2266.09977899964,120.909095923863,18.2330894618593,0.000441286835322602,0.0533555923019585,19,0.00838444987112945,45.75,45759,0.132470883604156,0.686618212911501,0.0900286944045911,0.00251076040172167,0.0351506456241033,0.81922525107604,0.0344332855093257
"07020003",24053,2840215101.41761,0,172,948,1120,125351922.297498,2840.21510141761,125.351922297498,8.4687247765124,0,0.0441346580528117,6,0.00211251605450773,45.5,47664,0.129742304939155,0.36734693877551,0.0120034295513004,0.00171477565018577,0.000285795941697628,0.901971991997714,0.0277222063446699
"07020004",95308,5392687894.98133,2,251,1207,1458,186712936.450777,5392.68789498133,186.712936450777,17.6735612844752,0.00037087256651016,0.0346233529710741,46,0.00853006902973369,41.45,49040.5,0.144742383827039,0.347590099869735,0.0126145066826851,0.00360414476648146,0.0115632977924613,0.944586274215347,0.0226760774891125
"07020005",83691,5381987596.46371,0,874,1022,1896,276441662.146517,5381.98759646371,276.441662146517,15.5502030615957,0,0.0513642324869266,33,0.00613156374081631,45,46667,0.134443652168008,0.701295774647887,0.0542775522477823,0.0031574199368516,0.0171402796571944,0.888888888888889,0.036084799278304
"07020006",45971,1810315770.04652,1,73,385,458,66532332.7925845,1810.31577004652,66.5323327925845,25.3939123553117,0.000552389818696825,0.0367517832487726,2,0.00110477963739365,41.3,48657,0.160539417719015,0.274275195582145,0.012987012987013,0.0107478728168383,0.00537393640841917,0.938199731303179,0.0147783251231527
"07020007",169722,3489378192.90436,5,160,653,813,102286315.343349,3489.37819290436,102.286315343349,48.6396115918673,0.00143292005726622,0.0293136225678684,23,0.00659143226342459,38.85,48054.5,0.173442243883181,0.204860516857779,0.0218859138533178,0.0190919674039581,0.0314318975552969,0.869383003492433,0.0535506402793947
"07020008",65847,3402395118.5968,1,147,706,853,106395211.685157,3402.3951185968,106.395211685157,19.3531314573354,0.000293910602720479,0.0312706807929574,10,0.00293910602720479,43,45000,0.143126430591087,0.207282913165266,0.00356887937187723,0.00404472995479419,0.00333095408041875,0.978348798477278,0.00951701165833928
"07020009",88323,4054252471.07867,0,136,547,683,78055383.6599177,4054.25247107867,78.0553836599177,21.7852737662637,0,0.0192527190195312,24,0.00591971027241295,44.8,50045,0.134117152375716,0.149439918533605,0.0124024804960992,0.00440088017603521,0.00340068013602721,0.969193838767754,0.0102020404080816
"07020010",43873,2262849861.59266,0,92,474,566,49334217.9178902,2262.84986159266,49.3342179178902,19.3883830936627,0,0.0218018078685818,15,0.00662880920850956,43.75,46949.5,0.123139733965495,0.140278494069108,0.00857449088960343,0.00464451589853519,0.000714540907466952,0.980707395498392,0.00535905680600214
"07020011",78588,2879800930.30805,0,119,469,588,50975487.5226144,2879.80093030805,50.9754875226144,27.2893862811529,0,0.0177010455778836,31,0.0107646329556133,42.15,51727,0.160138026757142,0.269778219132738,0.0199550309162451,0.00393479482855536,0.00449690837549185,0.955874086565486,0.015177065767285
"07020012",814732,4755602900.72089,18,710,1089,1799,187597635.24886,4755.60290072089,187.59763524886,171.320443907648,0.00378500904633384,0.0394477081382095,85,0.0178736538299098,37.8,73034,0.292623234580289,0.139807203264534,0.032669729453803,0.115875446656457,0.0525778458397141,0.761102603369065,0.035732516590097
"07030001",74560,5247298217.63035,1,735,776,1511,1797144007.89473,5247.29821763035,1797.14400789473,14.2092171833281,0.000190574264797855,0.342489398040409,189,0.0360185360467946,47,41858,0.119430141372974,0.882740504693825,0.0315203955500618,0.00262669962917182,0.673825710754017,0.074938195302843,0.180778739184178
"07030002",47987,2637995161.40801,0,486,437,923,1068431073.44046,2637.99516140801,1068.43107344046,18.1907081188077,0,0.40501631279346,129,0.0489007720283866,48,42182,0.134447694664995,0.907105994442239,0.0534562211981567,0.00614439324116743,0.724116743471583,0.0261136712749616,0.179416282642089
"07030003",42035,2725402042.50668,0,213,473,686,525902709.56523,2725.40204250668,525.90270956523,15.4234125257125,0,0.192963350493982,41,0.0150436520412564,41.2,41413,0.0986967146348086,0.846448676488202,0.0195729537366548,0.00355871886120996,0.42497034400949,0.164887307236061,0.385824436536181
"07030004",58022,2606378722.96113,0,159,507,666,503444566.379969,2606.37872296113,503.444566379969,22.2615383899699,0,0.1931586388213,24,0.00920817830063215,41.65,47120.5,0.0926676446455655,0.813367735594053,0.0146098849860118,0.00466272925085483,0.44047248989742,0.300590612371775,0.239664283493939
"07030005",448985,6777522855.84816,4,1253,1320,2573,612230225.05248,6777.52285584816,612.23022505248,66.2461801383055,0.000590186132171948,0.0903324471306211,308,0.04544433217724,39.4,63347,0.203427374695423,0.564528301886792,0.0487106017191977,0.025549188156638,0.291427889207258,0.539517669531996,0.0922874880611271
"07040001",345094,2880606955.7318,1,207,960,1167,87723043.1214148,2880.6069557318,87.7230431214148,119.799058081609,0.000347149061072081,0.0304529720539848,43,0.0149274096260995,37.8,76171,0.248187350439607,0.271309192200557,0.0602307908809457,0.0565719110610753,0.206867435969603,0.648466084998593,0.0230790880945679
"07040002",194820,3809227034.06602,3,240,1079,1319,135733479.637439,3809.22703406602,135.733479637439,51.1442343178077,0.000787561353831347,0.0356328143278337,80,0.0210016361021692,38.55,59542.5,0.162818791946309,0.338624338624339,0.0308117297067573,0.0235869103272418,0.0637484062898428,0.85932851678708,0.0201869953251168
"07040003",138998,3603212768.98207,3,222,1761,1983,387477185.655834,3603.21276898207,387.477185655834,38.5761288360631,0.000832590299919346,0.107536582072365,52,0.014431565198602,39.35,49080,0.157965223990536,0.371251292657704,0.0455259026687598,0.0127831352321148,0.428795694101817,0.469387755102041,0.04328324736488
"07040004",210526,3682899259.3574,6,47,1606,1653,61501894.556661,3682.8992593574,61.501894556661,57.1631166573731,0.00162915126846204,0.0166993149216338,43,0.0116755840906446,38.55,62959.5,0.204607433001613,0.155655816951337,0.00198194230345739,0.034794098216252,0.106144021140718,0.8465095793878,0.00814798502532482
"07040005",42850,1888901959.97618,0,21,994,1015,29971825.8036497,1888.90195997618,29.9718258036497,22.6851371367841,0,0.0158673273884621,22,0.011646978226587,40.15,45775.5,0.111516612153555,0.43214475784992,0.0008587376556462,0.0034349506225848,0.458995276942894,0.513954486904251,0.0206097037355088
"07040006",166524,1799995057.2509,4,81,830,911,330785678.794374,1799.9950572509,330.785678794374,92.5135873730282,0.00222222832439836,0.183770326180549,30,0.0166667124329877,39.25,54214.5,0.168995902789471,0.249405045216564,0.0531771068048671,0.0540784136998649,0.536728255971158,0.26813880126183,0.0549797205948625
"07040007",140367,5894494434.38661,0,352,2288,2640,1223652606.84762,5894.49443438661,1223.65260684762,23.8132381941263,0,0.207592461146323,115,0.0195097308649791,40.5,45750,0.108643611336725,0.497114957833999,0.00507892930679478,0.00521619766643788,0.469320521619766,0.382704186684969,0.126424159231297
"07040008",87821,4310169977.64347,0,37,1922,1959,130642906.345893,4310.16997764347,130.642906345893,20.3752985277892,0,0.0303103838186262,32,0.00742430116816311,41.7,55118.5,0.156936661572423,0.263644773358002,0,0.00470543948804818,0.243741765480896,0.745529832486354,0.00508187464709204
"07050001",55036,4999026692.75772,1,508,968,1476,1724509463.04885,4999.02669275772,1724.50946304885,11.0093430946734,0.000200038939869783,0.3449690447837,123,0.0246047896039833,46.95,40138,0.108698937188334,0.868132576734589,0.0532621013436943,0.00161890885543144,0.520479197021208,0.0658895904160596,0.35373158491177
"07050002",43219,3054678830.49218,0,585,378,963,1322984357.30468,3054.67883049218,1322.98435730468,14.1484595920797,0,0.43310096763643,222,0.0726753980758856,47.9,39903.5,0.125563287452868,0.898638599702551,0.107190236136906,0.00424515786680817,0.372247280445742,0.0236136906341205,0.488458477049615
"07050003",30145,1915074280.72921,0,174,249,423,911648361.162902,1915.07428072921,911.648361162902,15.7409037880878,0,0.476038120472157,75,0.0391629717733152,47.1,39903.5,0.113035028048942,0.899727725096235,0.0295732995352767,0.00253485424588086,0.310519645120405,0.0202788339670469,0.634136037177863
"07050004",35103,2213028485.92378,0,82,458,540,357119066.802115,2213.02848592378,357.119066802115,15.8619738621878,0,0.1613712019857,18,0.00813365038655899,44.4,41909,0.0925131525698098,0.767369727047146,0.00696991929567131,0.000733675715333822,0.516507703595011,0.156272927366105,0.317681584739545
"07050005",220776,5337900346.64201,2,335,1591,1926,526695150.86976,5337.90034664201,526.69515086976,41.3600827409389,0.000374679156619731,0.0986708474617919,178,0.0333464449391561,39.5,49132,0.15773112523698,0.430815430815431,0.0170264518090605,0.0193067801763454,0.310428701733049,0.546062633019154,0.104134995439343
"07050006",101974,2289023556.72337,1,48,785,833,486671201.847458,2289.02355672337,486.671201847458,44.5491265043908,0.000436867500582411,0.212610831556537,65,0.0283963875378567,37.5,43632,0.153427994296578,0.455270371293297,0.00565570873100035,0.0137857900318134,0.384941675503712,0.486744432661718,0.104277129727819
"07050007",138735,4897401061.56189,1,620,1478,2098,342157637.13805,4897.40106156189,342.15763713805,28.3282905067518,0.000204189934095591,0.0698651453775216,172,0.0351206686644417,40.85,45298,0.130237297689898,0.690833907649897,0.0261243386243386,0.00992063492063492,0.435350529100529,0.49239417989418,0.0360449735449736
"07060001",91555,3688689985.88435,0,170,1842,2012,451904824.881944,3688.68998588435,451.904824881944,24.8204648128081,0,0.122510925724652,162,0.043918030688383,43.65,48874,0.126276416091918,0.582296650717703,0.0722124670763828,0.007243195785777,0.44468832309043,0.44161545215101,0.0342405618964003
"07060002",64403,2588681711.89633,2,13,1141,1154,65593988.6911997,2588.68171189633,65.5939886911997,24.8786862069736,0.000772594016023278,0.0253387615749597,0,0,43.3,46262.5,0.12373448058173,0.371187917513796,0,0.00562148657089319,0.165833853841349,0.822923173016865,0.00124921923797626
"07060003",110827,2899509956.6939,2,76,1466,1542,179920707.011762,2899.5099566939,179.920707011762,38.2226657798299,0.000689771730351447,0.0620521087007794,165,0.0569061677539944,40.5,48871,0.132690426275332,0.400324524802967,0.0495243424734191,0.0103525461667599,0.218802462227196,0.705651930609961,0.0156687185226637
"07060004",73926,4387237295.64383,2,32,2087,2119,54916335.7474298,4387.23729564383,54.9163357474298,16.8502396880612,0.000455867751212326,0.012517293241001,4,0.000911735502424652,43.1,46468,0.113238402935663,0.436529680365297,0.00018450184501845,0.00424354243542435,0.144280442804428,0.850738007380074,0.000553505535055351
"07060005",166322,3849781595.87473,6,158,2129,2287,324426030.289845,3849.78159587473,324.426030289845,43.202970313491,0.00155852997126625,0.0842712819442762,54,0.0140267697413963,42.3,48996.5,0.146854451750489,0.464680442095147,0.053030303030303,0.0216750841750842,0.169191919191919,0.725799663299663,0.0252525252525253
"07060006",110818,4844030814.43279,1,56,2571,2627,37513036.1125984,4844.03081443279,37.5130361125984,22.8772285407058,0.000206439644648936,0.00774417784478751,0,0,41.4,48998.5,0.121969033011978,0.319552529182879,0.000334448160535117,0.00652173913043478,0.0775919732441472,0.912040133779264,0.00167224080267559
"07070001",90835,5645615574.85835,1,1104,770,1874,1850690497.95284,5645.61557485835,1850.69049795284,16.0894766559232,0.000177128603026622,0.32781022253703,632,0.111945277112825,48.5,44980,0.133475162836784,0.874900924702774,0.104280379201379,0.00517092789428324,0.370008618213157,0.0133582303935651,0.497414536052859
"07070002",233862,7043236223.90542,2,391,2428,2819,869500227.119344,7043.23622390542,869.500227119344,33.2037706198537,0.000283960375091752,0.123451805317586,189,0.0268342554461706,39.7,48710,0.125766250837346,0.550216788684341,0.0159788481434648,0.0156339809173468,0.333371651914013,0.449936774341878,0.184963788941258
"07070003",314862,8415930197.69531,2,516,2789,3305,717364924.667065,8415.93019769531,717.364924667065,37.4126201862064,0.000237644556575303,0.08523893471259,444,0.0527570915597172,40.8,45548,0.123636960292532,0.642927287477051,0.0357829934590227,0.0223162754905733,0.262023855328972,0.407560600230858,0.244709503655252
"07070004",92620,1697371967.3498,0,42,816,858,24918899.3554785,1697.3719673498,24.9188993554785,54.5667076996757,0,0.0146808712732459,42,0.0247441343488056,40.4,49766,0.119318272404062,0.560224566178972,0.00526315789473684,0.0157894736842106,0.356937799043062,0.588516746411483,0.0334928229665071
"07070005",195485,6115190880.03407,0,188,2817,3005,333362694.371485,6115.19088003407,333.362694371485,31.9671133469036,0,0.0545138657012171,268,0.0438252877559411,41,51563,0.157754938802614,0.544806230646523,0.0157720344599072,0.00662690523525514,0.514115308151093,0.406626905235255,0.0559310801855534
"07070006",53967,1988354815.34226,0,30,955,985,53343244.3818908,1988.35481534226,53.3432443818908,27.1415340881756,0,0.0268278297063941,103,0.0518016197135673,42.55,44236,0.106442811003453,0.596321393998064,0,0.00162866449511401,0.636807817589576,0.355048859934854,0.00651465798045602
"07080101",403141,2568512106.86204,11,134,1102,1236,163228303.911095,2568.51210686204,163.228303911095,156.955070962277,0.00428263505965667,0.0635497506416318,46,0.0179092011585643,39.5,47390,0.155372468499343,0.080219623502567,0.0782087669504888,0.103437401450646,0.0968148848943551,0.671712393566698,0.0391043834752444
"07080102",112534,4060525988.16879,1,133,1628,1761,67562248.9426188,4060.52598816879,67.5622489426188,27.7141435193105,0.000246273513065478,0.0166387923977031,9,0.0022164616175893,41.1,49875,0.115885570377366,0.247812721683613,0.000799840031993601,0.00779844031193761,0.0249950009998,0.93501299740052,0.0297940411917616
"07080103",85898,2541826779.05488,0,59,1087,1146,39790665.1701117,2541.82677905488,39.7906651701117,33.7938055841631,0,0.0156543575266395,2,0.000786835679158142,41.2,55717,0.138951930788526,0.107636068237206,0.000318572793883402,0.00764574705320165,0.0194329404268875,0.920038228735266,0.0512902198152278
